author,year,journal,species,other_var_name,other_var_value,other_var_units,other_var_factor_value,label,label_class,label_depth,label_pool,date,season,plot,d18O_permil_source,d2H_permil_source,item_source,OBS1,OBS2
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Groundwater-Spring-Mts,groundwater,not applicable,not applicable,201506,dry,Ventoux,-9.57,-52.03,Data provided,Analyzed with IRIS,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201408,dry,Rustrel,-5.19,-33.6,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201501,dry,Rustrel,-7.63,-55.9,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201501,dry,Rustrel,-6.82,-45.1,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201502,dry,Rustrel,-9.63,-64.8,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201808,dry,Ventoux,-5.97,-34.9,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201507,dry,Ventoux,-10.09,-63.9,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201502,dry,Ventoux,-11.42,-79.4,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Carriere,2020,Data in Brief / Science of the Total Environment,Several,NA,99999,not applicable,NA,Drainage_water,stream,not applicable,not applicable,201503,wet,Ventoux,-12.35,-80.7,Data provided,NA,asumption that wet months are 3/4/5 and 9/ 10/ 11
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-0.7193,-17.44361,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-0.03509,-19.7782,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-0.01754,-30.63659,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-0.91228,-26.14411,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-1.91228,-39.50125,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-1.91228,-39.64411,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-1.82456,-39.79323,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-1.14035,-41.12782,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-2.19298,-35.05263,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-2.36842,-31.46867,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-2.52632,-30.60025,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-2.96491,-36.71178,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-2.82456,-37.86466,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-3.68421,-36.23183,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-3.92982,-39.21429,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-3.7193,-40.65789,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-4.98246,-39.42481,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-4.84211,-41.00627,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-4.78947,-42.01003,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-4.77193,-45.15414,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-4.96491,-47.14035,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-5.42105,-48.6792,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-5.36842,-47.11153,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-5.77193,-47.36842,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.24561,-45.47744,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.40351,-47.18045,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.54386,-48.88471,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.80702,-51.86591,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.78947,-53.4386,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.7193,-53.44361,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.66667,-52.73308,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.21053,-52.90852,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.05263,-53.77694,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.08772,-51.63158,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-5.47368,-59.53258,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-5.22807,-63.83584,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.49123,-63.74561,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.29825,-64.33083,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.01754,-62.20802,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.50877,-67.45865,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-6.96491,-66.56892,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-7.08772,-56.98872,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-7.21053,-55.83709,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-7.5614,-57.38346,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-7.57895,-58.52506,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-7.84211,-60.50627,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-8.14035,-64.62782,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-8.21053,-67.90852,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-8.19298,-69.90977,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-8.36842,-72.46867,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 0-40 cm,soil,shallow,bulk,2016,wet,NA,-9.15789,-73.55514,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-6.73684,-55.01378,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.05263,-54.84837,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.29825,-56.68797,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.4386,-57.8208,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.42105,-58.25063,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.5614,-59.66917,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.5614,-60.66917,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.64912,-61.23434,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.5614,-63.95489,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.49123,-64.67419,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.31579,-61.68672,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.59649,-63.52381,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.89474,-63.50251,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.91228,-65.3584,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.01754,-62.35088,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.96491,-60.64035,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.22807,-60.19298,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.98246,-58.92481,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.80702,-57.79449,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.15789,-62.62657,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.45614,-61.89098,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.75439,-61.86967,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.45614,-64.17669,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.38596,-65.46742,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.63158,-65.44987,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.73684,-65.58521,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.75439,-63.86967,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.98246,-65.1391,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-9.05263,-66.84837,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-9.87719,-72.07519,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-9.31579,-75.68672,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-9.14035,-72.69925,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.52632,-71.02882,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.70175,-68.01629,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.80702,-73.15163,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.70175,-73.87343,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-8.59649,-75.88095,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.98246,-71.06767,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 40-120 cm,soil,shallow,bulk,2016,wet,NA,-7.98246,-69.6391,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-7.85965,-73.79073,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.70175,-70.58772,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.68421,-69.30326,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.87719,-69.43233,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.87719,-71.8609,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.7193,-79.30075,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-8.98246,-82.1391,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.47368,-75.96115,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.26316,-70.40476,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.47368,-70.38972,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.52632,-73.38596,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.63158,-75.23559,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.73684,-74.65664,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.77193,-73.51128,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.87719,-74.78947,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.73684,-76.51378,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.84211,-77.93484,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.89474,-79.07393,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.75439,-81.08396,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.17544,-81.48246,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.08772,-79.48872,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.98246,-77.21053,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-9.92982,-76.21429,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.12281,-76.2005,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.15789,-77.34085,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.31579,-77.61529,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.36842,-79.0401,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.49123,-78.03133,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.52632,-76.88596,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.49123,-80.17419,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.45614,-82.74812,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.66667,-81.73308,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.77193,-80.72556,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-11.26316,-84.97619,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.66667,-84.59023,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.47368,-84.60401,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Several,NA,99999,not applicable,NA,soil 120-300 cm,soil,shallow,bulk,2016,wet,NA,-10.40351,-84.03759,Fig 4.,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Ground,groundwater,not applicable,not applicable,201707,dry,NA,-6.040969754,-36.65469542,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Ground,groundwater,not applicable,not applicable,201707,dry,NA,-6.025708386,-36.46800327,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Ground,groundwater,not applicable,not applicable,201711,wet,NA,-6.266615918,-37.8650663,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Ground,groundwater,not applicable,not applicable,201710,wet,NA,-6.054860889,-37.55998316,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Ground,groundwater,not applicable,not applicable,201709,wet,NA,-5.995300545,-37.47225044,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Stream,stream ,not applicable,not applicable,201707,dry,NA,-6.064930823,-37.49453585,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Stream,stream ,not applicable,not applicable,201710,wet,NA,-6.218692263,-37.62178916,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Stream,stream ,not applicable,not applicable,201710,wet,NA,-6.10561541,-37.77246705,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Stream,stream ,not applicable,not applicable,201710,wet,NA,-6.13736016,-37.60729021,Data provided by author,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201704,wet,NA,-2.947359568,-35.66429934,Data provided by author,South,plot in OBS1
