"study","campaign","species_plant","natural","leaf_habit","leaf_shape","plant_group","growth_form","woodiness","season","climate_class","log","lat","elevation","map","mat","mean_offset","se_offset","n_offset","mean_dexcess","se_dexcess","mean_lcexcess","se_lcexcess","SWLslope","SWLslope.std.error","SWLslope.pvalue","SWLintercept","SWLintercept.std.error","SWLintercept.pvalue","SWLrsquared","n_SWL","lang","absoluteOffset"
"Moore-2016","Moore-2016-201104-NA","Arundo donax","natural",NA,NA,"angiosperm","C3 grass","non-woody","dry","arid",-100.781,29.22,255,494,21.1,6.20818414691814,1.01195021753055,18,-8.57777555555556,1.87773255753239,-13.6977755555556,1.39807230804854,3.08190247296437,0.710291355752505,0.000680379960379867,-26.5893937673592,1.27999780099899,6.42726970652159e-12,0.573512560342338,16,23.4123222748815,6.20818414691814
"Moore-2016","Moore-2016-201106-NA","Arundo donax","natural",NA,NA,"angiosperm","C3 grass","non-woody","wet","arid",-100.781,29.22,255,494,21.1,4.38422508058832,0.954464097606611,18,-9.53547722222222,1.81922420297825,-14.9949216666667,1.35182094717257,2.80278784406646,0.475028242909261,1.38330708543469e-05,-27.750061317767,0.94871159448661,1.25336857768709e-16,0.659174895497595,20,23.4123222748815,4.38422508058832
"Moore-2016","Moore-2016-201107-NA","Arundo donax","natural",NA,NA,"angiosperm","C3 grass","non-woody","dry","arid",-100.781,29.22,255,494,21.1,4.19215688391063,1.02152193385486,18,-15.3293562222222,2.01129758233577,-19.6550931277778,1.51238958254233,1.4581335899257,0.51850784802618,0.0138445331718903,-31.2250978300744,0.860958339883483,3.02374237122158e-15,0.360973220203364,16,23.4123222748815,4.19215688391063
"MunozVillers-2018","MunozVillers-2018-2014-NA","Carpinus tropicalis","natural","semi-deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-96.88,19.5,1325,1621,18.1,-8.58716103788496,1.16709393149764,9,-10.2984655555556,1.44062049369371,-27.6170775555556,1.60551351230769,7.20932528516953,0.151126994004262,1.51019349079556e-37,-5.84343207429689,1.34781480289314,9.216748996392e-05,0.982302018425781,43,89.5580110497237,8.58716103788496
"MunozVillers-2018","MunozVillers-2018-2014-NA","Quercus sartorii","natural","semi-deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-96.88,19.5,1325,1621,18.1,-10.0275508340656,1.61513231964045,8,-10.22185125,1.90637172012086,-26.84976015,2.04803298114868,7.20932528516953,0.151126994004262,1.51019349079556e-37,-5.84343207429689,1.34781480289314,9.216748996392e-05,0.982302018425781,43,89.5580110497237,10.0275508340656
"MunozVillers-2018","MunozVillers-2018-2014-NA","Quercus xalapensis","natural","semi-deciduous","broadleaved","angiosperm","tree","tree","dry","warm",-96.88,19.5,1325,1621,18.1,-10.415002886794,1.49916567043893,8,-10.47477,1.38266017357329,-27.0414249,1.34243097087648,7.20932528516953,0.151126994004262,1.51019349079556e-37,-5.84343207429689,1.34781480289314,9.216748996392e-05,0.982302018425781,43,89.5580110497237,10.415002886794
"MunozVillers-2020","MunozVillers-2020-2014-NA","Coffea arabica var. typica","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-96.933,19.467,1210,1605,19.8,3.87211107104069,1.22616933813039,14,5.03893785714286,1.35584690244004,38.6341416714286,5.38276018093712,7.54649602790404,0.344222578696547,1.5467237767319e-23,-0.766116307855511,2.72991691107332,0.780472068917186,0.924946774520667,41,81.0606060606061,3.87211107104069
"MunozVillers-2020","MunozVillers-2020-2014-NA","Lonchocarpus guatemalensis. Igna vera and Trema micrantha","natural",NA,NA,NA,NA,NA,"dry","warm",-96.933,19.467,1210,1605,19.8,-6.7537035149801,1.16667304947538,20,-4.4870755,1.19106404762992,52.9227997,2.8526160121024,7.54649602790404,0.344222578696547,1.5467237767319e-23,-0.766116307855511,2.72991691107332,0.780472068917186,0.924946774520667,41,81.0606060606061,6.7537035149801
"MunozVillers-2020","MunozVillers-2020-2017-NA","Coffea arabica var. typica","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",-96.933,19.467,1210,1605,19.8,10.0732651308417,1.31234748455518,23,-5.44884434782609,2.44778340894279,22.3938348782609,5.24386283825228,3.47433777607628,0.488873649796236,9.01537109937119e-09,-32.1604528143029,2.9431458162715,5.46727114290975e-14,0.540140947753185,45,81.0606060606061,10.0732651308417
"MunozVillers-2020","MunozVillers-2020-2017-NA","Lonchocarpus guatemalensis. Igna vera and Trema micrantha","natural",NA,NA,NA,NA,NA,"wet","warm",-96.933,19.467,1210,1605,19.8,-7.90619989851948,1.5764075841721,25,-17.8963368,2.22909058714324,21.949883128,3.95508119736237,3.47433777607628,0.488873649796236,9.01537109937119e-09,-32.1604528143029,2.9431458162715,5.46727114290975e-14,0.540140947753185,45,81.0606060606061,7.90619989851948
"Nehemy-2019","Nehemy-2019-2018-NA","salix viminalis","experimental",NA,NA,NA,NA,NA,"not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-3.27172911181915,0.761192328522875,6,-5.39487166666667,1.37979336714939,NA,NA,5.53679117796132,0.48928606084096,1.21650213640929e-10,-20.8663142839454,4.16646564272652,5.16538566366528e-05,0.853385380455473,24,NA,3.27172911181915
"Newberry-2017","Newberry-2017-2014-arid treatment","salix viminalis","experimental",NA,NA,NA,NA,NA,"not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-2.24108195111708,0.324207500188977,29,-5.83249068965517,0.481835195911626,NA,NA,4.36326443103292,0.548509362199825,1.57756303992659e-09,-34.304446970524,4.83063341312594,2.0774379833973e-08,0.631026946062598,39,NA,2.24108195111708
"Newberry-2017","Newberry-2017-2014-wet treatment","salix viminalis","experimental",NA,NA,NA,NA,NA,"not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-2.48154958043348,0.414896996348689,31,-1.53969483870968,0.62541073327078,NA,NA,3.97756898887335,0.392081211616322,1.12823573454528e-11,-35.7415612527835,3.75916991912589,5.64140904641398e-11,0.757203181740153,35,NA,2.48154958043348
"Nie_Yunpeng-2011","Nie_Yunpeng-2011-200907-NA","Alchornea trewioides","natural","deciduous","broadleaved","angiosperm","shrub","shrub","wet","warm",108.31,24.75,390,1483,20.3,-4.67390150760927,0.503697297534842,2,-1.38217999999999,1.53375,-10.83028075,1.23130305,9.32823476633311,0.257791413987464,4.64178393138166e-05,16.7508240124701,2.76102172053528,0.00898763636518719,0.997714057467861,5,73.0541871921182,4.67390150760927
"Nie_Yunpeng-2011","Nie_Yunpeng-2011-200907-NA","Ficus orthoneura","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",108.31,24.75,390,1483,20.3,-5.55484306352152,NA,1,2.12609,NA,-8.6107833,NA,9.32823476633311,0.257791413987464,4.64178393138166e-05,16.7508240124701,2.76102172053528,0.00898763636518719,0.997714057467861,5,73.0541871921182,5.55484306352152
"Nie_Yunpeng-2011","Nie_Yunpeng-2011-200907-NA","Radermachera sinica","natural","evergreen","broadleaved","angiosperm","tree","tree","wet","warm",108.31,24.75,390,1483,20.3,-5.12636168532253,1.70234842897805,2,0.353174999999993,1.168325,-9.73731815,1.32512645,9.32823476633311,0.257791413987464,4.64178393138166e-05,16.7508240124701,2.76102172053528,0.00898763636518719,0.997714057467861,5,73.0541871921182,5.12636168532253
"Nie_Yunpeng-2011","Nie_Yunpeng-2011-200907-NA","scheffera octophylla","natural",NA,NA,NA,NA,NA,"wet","warm",108.31,24.75,390,1483,20.3,2.53136371115291,NA,1,8.72741,NA,-1.5734667,NA,9.32823476633311,0.257791413987464,4.64178393138166e-05,16.7508240124701,2.76102172053528,0.00898763636518719,0.997714057467861,5,73.0541871921182,2.53136371115291
"Nie_Yunpeng-2011","Nie_Yunpeng-2011-200907-NA","stercolia euosma","natural",NA,NA,NA,NA,NA,"wet","warm",108.31,24.75,390,1483,20.3,-9.7052343643463,NA,1,-1.7155,NA,-12.5430444,NA,9.32823476633311,0.257791413987464,4.64178393138166e-05,16.7508240124701,2.76102172053528,0.00898763636518719,0.997714057467861,5,73.0541871921182,9.7052343643463
"Ohte-2003","Ohte-2003-1997-Immobile dune","Artemisia ordosica","natural",NA,NA,"angiosperm","forb","non-woody","dry","arid",109.15,38.98333,1300,355,7.4,-1.81889998936694,NA,1,-8.02836,NA,-16.2608544,NA,1.73087894053236,0.460835196350349,0.00451301256746004,-48.7821834485295,3.46070060254658,1.93315803228769e-07,0.610511711729973,11,47.972972972973,1.81889998936694
"Ohte-2003","Ohte-2003-1997-Immobile dune","sabina vulgaris","natural",NA,NA,NA,NA,NA,"dry","arid",109.15,38.98333,1300,355,7.4,5.24845235385098,NA,1,6.51354,NA,-2.9589256,NA,1.73087894053236,0.460835196350349,0.00451301256746004,-48.7821834485295,3.46070060254658,1.93315803228769e-07,0.610511711729973,11,47.972972972973,5.24845235385098
"Ohte-2003","Ohte-2003-1997-Shifting dune","salix matsudana","natural",NA,NA,NA,NA,NA,"dry","arid",109.15,38.98333,1300,355,7.4,2.77908556819408,1.76968156487581,2,6.475425,1.53006500000001,-5.7197138,1.67782300000001,6.31345018563572,0.613431412062946,2.62177766089044e-07,-14.1829353725022,5.74286860298337,0.0295118347079852,0.898241042907925,14,47.972972972973,2.77908556819408
"Poca-2019","Poca-2019-201804-NA","Acacia caven","experimental","deciduous","narrowleaved","angiosperm","legume","non-woody","not applicable","Greenhouse experiment",NA,NA,99999,NA,NA,-6.66293227471133,0.53024644201717,17,5.20541705882353,0.751798015865556,NA,NA,4.18820332550365,0.335234072707533,1.14518756955863e-09,-8.52262154218289,1.43674971972369,2.10738469382609e-05,0.907022311545911,18,NA,6.66293227471133
"Qian_Jin-2017","Qian_Jin-2017-201408-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"wet","warm",120,31.45,5,1086,15.7,-1.99007374929915,0.67501468863872,3,11.0171766666667,0.677810780314913,-2.41312146666666,0.662213189316014,8.07926676636207,1.0106159413036,2.2533769825715e-06,13.6969896550203,8.67955983680113,0.138563082476989,0.830972167414749,15,69.171974522293,1.99007374929915
"Qian_Jin-2017","Qian_Jin-2017-201408-NA","Glycine max","natural",NA,NA,"angiosperm","legume","non-woody","wet","warm",120,31.45,5,1086,15.7,-3.10544932689774,0.57098726735872,3,9.91402666666666,0.572708061794529,-3.58876113333333,0.56263802484993,8.07926676636207,1.0106159413036,2.2533769825715e-06,13.6969896550203,8.67955983680113,0.138563082476989,0.830972167414749,15,69.171974522293,3.10544932689774
"Qian_Jin-2017","Qian_Jin-2017-201408-NA","Morus sp.","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",120,31.45,5,1086,15.7,-0.67758150642239,NA,1,12.37226,NA,-1.31057539999999,NA,8.07926676636207,1.0106159413036,2.2533769825715e-06,13.6969896550203,8.67955983680113,0.138563082476989,0.830972167414749,15,69.171974522293,0.67758150642239
"Qian_Jin_a-2017","Qian_Jin_a-2017-201408-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"wet","warm",120,31.45,5,1086,15.7,-1.81425426146289,1.40943419308333,3,10.9282566666667,1.40251372247991,-2.55638913333332,1.39916303664335,7.06745794450867,1.37163637725961,0.000185835427515377,4.73583539556875,11.7177985925176,0.692667169995506,0.671293995087661,15,69.171974522293,1.81425426146289
"Qian_Jin_a-2017","Qian_Jin_a-2017-201410-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"not applicable","warm",120,31.45,5,1086,15.7,0.0142916584421163,1.6565786021022,3,17.61439,1.29942257816052,4.16304683333335,1.4136810175408,3.89689942310611,0.575063437699013,1.30848021768974e-05,-17.9192808074491,4.84280294359437,0.00266908849774402,0.779363827184423,15,69.171974522293,0.0142916584421163
"Qian_Jin_a-2017","Qian_Jin_a-2017-201502-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"dry","warm",120,31.45,5,1086,15.7,-0.192761431889697,1.67620042119277,3,18.8308533333333,1.8222927719893,5.64841596666667,1.85210041133964,5.68708195711145,0.830200227930168,1.16986603075224e-05,-2.32197433434255,6.90957046169006,0.742193885846669,0.783065679858199,15,69.171974522293,0.192761431889697
"Qian_Jin_a-2017","Qian_Jin_a-2017-201504-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"dry","warm",120,31.45,5,1086,15.7,-2.42355513688686,2.6141831786628,3,8.14538333333333,3.1307595607527,-5.88397209999999,3.3158838025708,6.59291596341673,0.902836405603571,5.98231252163389e-06,0.118661348639808,6.3810361898859,0.985445826735384,0.803997686545563,15,69.171974522293,2.42355513688686
"Qian_Jin_a-2017","Qian_Jin_a-2017-201506-NA","Gingko biloba","natural",NA,NA,NA,NA,NA,"wet","warm",120,31.45,5,1086,15.7,-0.62298309663218,1.77663025503489,3,13.7142933333333,1.78190359115688,-0.630408599999994,1.76068966120433,8.116445568446,0.569304184658683,2.57984128910979e-09,15.1239772562601,4.20711452749191,0.00326380469995875,0.939886013373162,15,69.171974522293,0.62298309663218
"Ripullone-2020","Ripullone-2020-201707-NA","Quercus cerris","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",16.176,40.364,825,662,13.6,-10.6996178719406,0.83521423018302,15,-1.21394,1.01213933434182,-37.3290746133333,0.835625570881997,3.09858940413096,0.292418502066358,1.56697281125524e-10,-24.4979714803099,1.86380950354822,1.85528496786689e-12,0.823897320040688,26,48.6764705882353,10.6996178719406
"Ripullone-2020","Ripullone-2020-201707-NA","Quercus frainetto","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",16.176,40.364,825,662,13.6,-13.3667117552676,0.705394570415536,21,-0.619944761904761,0.918252255176368,-39.5827211238095,0.708654535723399,3.09858940413096,0.292418502066358,1.56697281125524e-10,-24.4979714803099,1.86380950354822,1.85528496786689e-12,0.823897320040688,26,48.6764705882353,13.3667117552676
"Ripullone-2020","Ripullone-2020-201707-NA","Quercus pubescens","natural","deciduous","broadleaved","angiosperm","tree","tree","dry","warm",16.176,40.364,825,662,13.6,-10.7319312935805,0.546524777222302,13,-4.73129384615385,1.09695711654344,-37.8032284,0.574258939989534,3.09858940413096,0.292418502066358,1.56697281125524e-10,-24.4979714803099,1.86380950354822,1.85528496786689e-12,0.823897320040688,26,48.6764705882353,10.7319312935805
"Rong-2011","Rong-2011-200512-NA","Pyracantha fortuneana","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",106.3,26.5,1290,1223,15.2,-4.55367667198073,NA,1,-11.18732,NA,-26.1713706,NA,5.62173632949873,1.08123439428696,0.0350575639892045,-14.0898328919546,7.40937762030579,0.197575486310388,0.931113904814448,4,80.4605263157895,4.55367667198073
"Rong-2011","Rong-2011-200607-NA","Carnipus pubescens","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",106.3,26.5,1290,1223,15.2,-0.339202997161711,2.77796439057007,5,-2.515958,2.29647751989302,-13.9072737,2.1413986815598,6.5955855994149,1.55747434261028,0.0133188512073096,-13.6863944723854,15.7415698140684,0.433665632368419,0.817630518151003,6,80.4605263157895,0.339202997161711
"Rong-2011","Rong-2011-200607-NA","Platycarya longipes","natural","deciduous","broadleaved","angiosperm","shrub","shrub","wet","warm",106.3,26.5,1290,1223,15.2,-2.01642806318243,1.24434485070055,4,-3.02970999999999,1.24911768234622,-13.8328333,1.48871165655594,6.5955855994149,1.55747434261028,0.0133188512073096,-13.6863944723854,15.7415698140684,0.433665632368419,0.817630518151003,6,80.4605263157895,2.01642806318243
"Rong-2011","Rong-2011-200607-NA","Pyracantha fortuneana","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",106.3,26.5,1290,1223,15.2,2.03221585371315,3.75343592847656,4,-0.353035000000002,2.97549774193187,-11.849755525,2.60583214501134,6.5955855994149,1.55747434261028,0.0133188512073096,-13.6863944723854,15.7415698140684,0.433665632368419,0.817630518151003,6,80.4605263157895,2.03221585371315
"Rong-2011","Rong-2011-200607-NA","Rhamnus davurica","natural","deciduous","broadleaved","angiosperm","shrub","shrub","wet","warm",106.3,26.5,1290,1223,15.2,3.93263676231048,4.2390181571996,4,3.5412225,5.03805652673458,-6.94751634999999,5.45087732333198,6.5955855994149,1.55747434261028,0.0133188512073096,-13.6863944723854,15.7415698140684,0.433665632368419,0.817630518151003,6,80.4605263157895,3.93263676231048
"Rong-2011","Rong-2011-200607-NA","Vibratum utile","natural","evergreen","broadleaved","angiosperm","shrub","shrub","wet","warm",106.3,26.5,1290,1223,15.2,-0.976748340922078,4.41317351431536,3,-1.43722,5.16062583643044,-11.9608707333333,5.55832419544224,6.5955855994149,1.55747434261028,0.0133188512073096,-13.6863944723854,15.7415698140684,0.433665632368419,0.817630518151003,6,80.4605263157895,0.976748340922078
"Rose-2003","Rose-2003-199705-NA","Arctostaphylos patula","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-118.63,35.957,1950,631,9.8,6.33261681924631,1.52571778936673,6,7.04400666666667,3.21297356284659,3.44105510666667,3.30913542341934,3.06414595869103,0.390385080176835,0.00053890428605454,-50.1438989451558,4.0941042305027,6.41916553319702e-05,0.924933200786245,7,64.3877551020408,6.33261681924631
"Rose-2003","Rose-2003-199705-NA","Pinus jeffreyi","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-118.63,35.957,1950,631,9.8,3.49848710297926,1.85539789576392,5,7.969438,3.60856321582205,4.542435444,3.70131535232164,3.06414595869103,0.390385080176835,0.00053890428605454,-50.1438989451558,4.0941042305027,6.41916553319702e-05,0.924933200786245,7,64.3877551020408,3.49848710297926
"Rose-2003","Rose-2003-199707-NA","Arctostaphylos patula","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-118.63,35.957,1950,631,9.8,2.9383741142518,2.53353991521944,6,-4.753305,3.1286014259077,-8.83880516500001,3.23842119317379,5.32017245560682,0.426903448285591,5.89956510972051e-05,-29.7045463147475,4.62341594461291,0.00135645153789145,0.968809920167342,7,64.3877551020408,2.9383741142518
"Rose-2003","Rose-2003-199707-NA","Pinus jeffreyi","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-118.63,35.957,1950,631,9.8,6.7318502369507,5.89501969420994,4,7.5669,7.10964309888924,4.216400255,7.22606379027289,5.32017245560682,0.426903448285591,5.89956510972051e-05,-29.7045463147475,4.62341594461291,0.00135645153789145,0.968809920167342,7,64.3877551020408,6.7318502369507
"Rose-2003","Rose-2003-199709-NA","Arctostaphylos patula","natural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","warm",-118.63,35.957,1950,631,9.8,13.1452128550601,5.10627174420318,5,-8.302708,7.08294798241339,-12.867684008,7.27965336469409,4.31252774455004,0.584072801277349,0.000316610444741576,-44.0839560414774,5.47247490902286,0.000195792220863491,0.900853871368825,8,64.3877551020408,13.1452128550601
"Rose-2003","Rose-2003-199709-NA","Pinus jeffreyi","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",-118.63,35.957,1950,631,9.8,3.97862243909492,2.44400119546411,6,-0.711723333333332,3.71538231736625,-4.22692877333333,3.79901536756346,4.31252774455004,0.584072801277349,0.000316610444741576,-44.0839560414774,5.47247490902286,0.000195792220863491,0.900853871368825,8,64.3877551020408,3.97862243909492
"Rossatto-2012","Rossatto-2012-200711-NA","several","natural","evergreen",NA,NA,"tree","tree","wet","tropical",-47.93,-15.97,1100,1696,20.8,-3.53494772845332,0.668036668594115,35,2.94285714285714,0.729847292814279,-3.00142857142857,0.764249194132577,6.15899198630442,0.487434943079378,2.56016367853802e-13,4.11079456798757,1.99396077273756,0.0483075426813481,0.846281275896251,31,81.5384615384615,3.53494772845332
"Schwendenmann-2019","Schwendenmann-2019-2008-Alto de Piedra","Cecropia","natural",NA,NA,NA,NA,NA,"dry","tropical",-81.11,8.5,842,2624,22.9,-4.76547363818834,1.69518200604196,3,10.7666666666667,1.75371352025099,1.47566666666666,1.90519687988174,7.92791898407522,0.157518057339423,8.79874967746673e-33,15.276252698322,0.774587899762,7.84742405524573e-20,0.98714017512179,35,114.585152838428,4.76547363818834
"Schwendenmann-2019","Schwendenmann-2019-2008-Alto de Piedra","Grass","natural",NA,NA,"angiosperm","C3 grass","non-woody","dry","tropical",-81.11,8.5,842,2624,22.9,-3.03571457262172,NA,1,12.26,NA,2.3786,NA,7.92791898407522,0.157518057339423,8.79874967746673e-33,15.276252698322,0.774587899762,7.84742405524573e-20,0.98714017512179,35,114.585152838428,3.03571457262172
"Schwendenmann-2019","Schwendenmann-2019-2008-Alto de Piedra","Miconia","natural",NA,"broadleaved","angiosperm","tree","tree","dry","tropical",-81.11,8.5,842,2624,22.9,-3.41201189676471,1.46428045479339,3,12.0533333333333,1.47681338624004,2.59553333333333,1.50869476627242,7.92791898407522,0.157518057339423,8.79874967746673e-33,15.276252698322,0.774587899762,7.84742405524573e-20,0.98714017512179,35,114.585152838428,3.41201189676471
"Schwendenmann-2019","Schwendenmann-2019-2008-Alto de Piedra","Vismia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.11,8.5,842,2624,22.9,-5.90481041362324,0.472349842968053,3,9.60666666666667,0.490079358653043,0.264066666666666,0.534525039430127,7.92791898407522,0.157518057339423,8.79874967746673e-33,15.276252698322,0.774587899762,7.84742405524573e-20,0.98714017512179,35,114.585152838428,5.90481041362324
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Banana","agricultural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.08,8.54,438,2624,22.9,1.03621005611579,1.57338385720648,6,11.22,1.81692780997668,2.0502,1.87581272057385,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,1.03621005611579
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Grass","natural",NA,NA,"angiosperm","C3 grass","non-woody","dry","tropical",-81.08,8.54,438,2624,22.9,-4.97999683532891,NA,1,5.62,NA,-3.46579999999999,NA,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,4.97999683532891
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Heliconia","agricultural","evergreen","broadleaved","angiosperm","forb","non-woody","dry","tropical",-81.08,8.54,438,2624,22.9,4.7476565613294,1.53412029342769,7,14.0085714285714,1.45301563025616,4.65251428571428,1.45511634675205,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,4.7476565613294
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Isertia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.08,8.54,438,2624,22.9,-7.64386957690911,0.760891936977414,3,3.00666666666667,0.279364357863426,-6.06893333333333,0.225490586154819,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,7.64386957690911
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Membrillo","agricultural",NA,"broadleaved","angiosperm","tree","tree","dry","tropical",-81.08,8.54,438,2624,22.9,-11.1020699064837,0.723360889807313,3,-0.546666666666667,0.430555197132469,-9.64146666666667,0.442372397169825,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,11.1020699064837
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Miconia","natural",NA,"broadleaved","angiosperm","tree","tree","dry","tropical",-81.08,8.54,438,2624,22.9,-5.58080717990115,2.91875298373664,3,5.04,2.71074405529798,-4.0416,2.67247466093382,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,5.58080717990115
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Vochysia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.08,8.54,438,2624,22.9,-7.79697710528735,1.66567487640955,2,4.89,1.63,-3.7746,1.6228,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,7.79697710528735
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Vosychia","natural",NA,NA,NA,NA,NA,"dry","tropical",-81.08,8.54,438,2624,22.9,-5.98075789182316,NA,1,6.84,NA,-1.7976,NA,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,5.98075789182316
"Schwendenmann-2019","Schwendenmann-2019-2008-El Bermejo","Yuca","agricultural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","tropical",-81.08,8.54,438,2624,22.9,-5.32508547981751,1.29122961576252,6,7.35,1.54851111286509,-1.317,1.60233238083322,7.10812808976135,0.160231579434468,2.17443933780308e-69,6.41711757630965,0.785569594789872,7.87119965634896e-13,0.949805760863394,106,114.585152838428,5.32508547981751
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Banana","agricultural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.11,8.53,507,2624,22.9,-0.997726345345867,1.20554429517446,3,15.1533333333333,1.18075305537516,5.59953333333333,1.20913821285152,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,0.997726345345867
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Bean","agricultural","evergreen","broadleaved","angiosperm","legume","non-woody","dry","tropical",-81.11,8.53,507,2624,22.9,3.43105357615443,6.95413821163649,3,19.7466666666667,6.72559621479348,10.0044666666667,6.98727169676723,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,3.43105357615443
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Cecropia","natural",NA,NA,NA,NA,NA,"dry","tropical",-81.11,8.53,507,2624,22.9,-5.58114538958937,2.8578367852944,3,10.3466666666667,2.76878633660631,1.04846666666666,2.8711535343443,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,5.58114538958937
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Grass","natural",NA,NA,"angiosperm","C3 grass","non-woody","dry","tropical",-81.11,8.53,507,2624,22.9,-5.46288952354077,2.24458765981204,2,10.63,2.21,1.1428,2.2496,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,5.46288952354077
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Isertia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.11,8.53,507,2624,22.9,-6.76331916964356,1.55343832181846,3,9.43333333333333,1.6262157845064,-0.172666666666667,1.54307091793533,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,6.76331916964356
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Vismia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","tropical",-81.11,8.53,507,2624,22.9,-6.17337081450005,1.04366339919738,3,10.1333333333333,1.0125435518754,0.401333333333333,1.04817714363768,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,6.17337081450005
